model,metin,skor
lemmatized_cbow_win2_dim300,özlem hayat hayat özlem git gözler git gel gözler hayat gel aşk rüya rüya gel aşk gel yollar hayat aşk hayat bekle kalp kalp gece hayat özlem gözler özlem gece gel bekle yollar yalnızlık git kalp gel gel gel rüya aşk gel rüya rüya yalnızlık kalp yollar yollar git rüya gece gece gece aşk gel gel yalnızlık aşk gel gel gece kalp aşk rüya gece gel özlem özlem gece gel aşk git gözler bekle rüya hayat aşk gel hayat aşk gel rüya kalp yalnızlık gece git aşk gel gece yollar gözler yollar gözler rüya aşk özlem git aşk gel özlem hayat aşk yalnızlık aşk yollar yalnızlık yalnızlık gözler hayat kalp yollar yollar hayat aşk rüya yalnızlık aşk gözler gözler gel bekle gece bekle hayat bekle hayat yollar gel yollar aşk özlem aşk bekle özlem bekle rüya hayat aşk gözler git git hayat hayat gel gözler aşk hayat gözler yalnızlık yollar git yalnızlık yalnızlık gözler gece git özlem özlem gel hayat hayat yollar gel özlem yollar yollar gel gözler aşk kalp yollar yalnızlık kalp aşk kalp git bekle özlem hayat yalnızlık git yollar hayat rüya gel yalnızlık gel gözler aşk gece yollar yollar bekle hayat git yollar rüya yollar rüya aşk bekle,0.999116837978363
lemmatized_cbow_win2_dim300,kalp yalnızlık özlem hayat gel hayat rüya özlem gözler gel git gece yalnızlık aşk kalp özlem hayat rüya aşk gözler özlem bekle gözler gece gel gece kalp bekle bekle yollar gece yalnızlık git hayat yalnızlık özlem hayat yalnızlık yollar gözler bekle hayat bekle yollar özlem gece hayat özlem rüya gözler yalnızlık bekle özlem aşk gözler hayat gel git bekle git gece git kalp gece kalp yollar git hayat aşk gözler rüya bekle yalnızlık git bekle özlem gece kalp bekle git gözler rüya gece kalp gel yollar git rüya yalnızlık yollar git git hayat yalnızlık rüya git git yollar kalp git bekle gece kalp yalnızlık rüya özlem gel kalp kalp aşk hayat gel bekle gözler rüya bekle gel bekle özlem özlem gece aşk yalnızlık git özlem aşk rüya git aşk gel aşk yalnızlık git gece özlem aşk yalnızlık yalnızlık gel hayat aşk yalnızlık rüya git gece git hayat gözler git gece bekle gözler yollar kalp gece gece yalnızlık rüya aşk git git gel bekle rüya yollar hayat gözler yollar yollar rüya gözler bekle yalnızlık gözler aşk bekle aşk hayat rüya gözler gel yalnızlık aşk bekle rüya yalnızlık yalnızlık özlem git özlem rüya aşk gel rüya gel gece gel hayat gözler git özlem gel bekle gözler yalnızlık bekle yollar kalp gel aşk hayat rüya gece gece gözler yollar rüya gece aşk rüya aşk yollar rüya rüya hayat bekle yalnızlık gece hayat bekle yalnızlık yollar rüya aşk yollar yollar yalnızlık kalp yalnızlık yalnızlık yalnızlık yalnızlık hayat aşk gözler özlem aşk bekle rüya rüya yalnızlık gel gözler yalnızlık git gel gözler gece gel yalnızlık gözler hayat özlem kalp bekle özlem yollar kalp yollar gözler hayat gece gece bekle kalp kalp gece yollar yalnızlık git yalnızlık gel aşk gece bekle gel yollar hayat gel yollar yalnızlık gözler gel yollar gözler aşk gel kalp kalp aşk özlem yalnızlık gözler,0.999116837978363
lemmatized_cbow_win2_dim300,kalp bekle gözler özlem yalnızlık kalp hayat gel yalnızlık gel aşk gece gözler git kalp özlem hayat yollar yalnızlık yalnızlık gel bekle rüya git gece hayat aşk gece yollar yalnızlık kalp özlem gözler gözler aşk yollar gece rüya rüya gece bekle gözler gel gel yollar hayat yalnızlık yollar gözler aşk özlem yollar aşk özlem gözler bekle gece yollar gel yollar gece kalp gözler bekle kalp yalnızlık hayat gel özlem özlem bekle git aşk özlem gece aşk rüya rüya kalp git bekle özlem gece rüya rüya gece bekle gel yalnızlık rüya gözler gece git gözler gece özlem hayat kalp git hayat kalp bekle rüya hayat hayat bekle git rüya gel gel hayat hayat gel yalnızlık gel kalp git aşk gözler yollar gece yollar özlem yollar gözler git kalp kalp git hayat gözler kalp hayat kalp özlem git gel yalnızlık git özlem yalnızlık aşk aşk git git yalnızlık bekle gel rüya özlem gözler gel git özlem gözler yollar özlem yalnızlık rüya gece kalp yalnızlık kalp yollar kalp gece gözler gel rüya hayat bekle yalnızlık aşk git özlem aşk bekle git yollar rüya rüya gel yollar git gözler rüya bekle özlem git aşk aşk bekle git gözler git gözler rüya yalnızlık kalp yollar gece gel hayat gözler aşk hayat hayat yalnızlık hayat gece aşk kalp yalnızlık özlem bekle hayat bekle aşk rüya özlem kalp yollar gece yalnızlık aşk gece yollar özlem aşk bekle aşk bekle gel hayat bekle gel hayat gel aşk gece gece gel rüya bekle yollar gözler aşk özlem bekle hayat özlem gece gel yalnızlık kalp gece gel gece hayat aşk özlem gel bekle özlem gel hayat kalp gel yalnızlık rüya yalnızlık yollar bekle git yollar hayat gözler hayat hayat özlem yalnızlık gece rüya hayat rüya rüya özlem gözler rüya bekle hayat yollar özlem yalnızlık gel rüya bekle rüya hayat hayat aşk hayat rüya gece yollar gece gözler yalnızlık gözler yollar yalnızlık özlem kalp yollar git yollar bekle yollar aşk gözler gece gece yollar aşk hayat rüya bekle bekle rüya özlem bekle yollar hayat hayat yollar gözler kalp gözler yalnızlık özlem rüya kalp özlem bekle aşk gözler bekle kalp kalp hayat özlem git gel yalnızlık gece yollar yalnızlık gözler özlem kalp gel git kalp bekle özlem rüya yollar bekle rüya aşk hayat yollar bekle git gel kalp gel yollar hayat gel git bekle rüya gözler yalnızlık yalnızlık yollar git git aşk aşk rüya gel git hayat gece kalp hayat bekle özlem bekle aşk gel yalnızlık yollar kalp yalnızlık hayat git aşk hayat yollar git rüya aşk yollar gece yollar yollar kalp gözler hayat git aşk özlem gözler yollar hayat git aşk gece hayat gel gel rüya gece kalp özlem yollar gözler aşk yollar git yollar yalnızlık yollar kalp kalp aşk aşk bekle yalnızlık bekle gel yalnızlık gel gece özlem gece gözler yollar bekle,0.9991167783737183
lemmatized_cbow_win2_dim300,yalnızlık bekle özlem yollar gel git hayat aşk gözler gece rüya özlem yollar yollar git aşk gözler aşk yalnızlık gözler rüya rüya gel yollar özlem yollar rüya rüya hayat özlem yollar gözler aşk aşk aşk gel aşk gözler rüya hayat özlem yalnızlık aşk yollar gözler gece özlem git kalp hayat kalp yalnızlık gece hayat özlem yollar git gözler gel gözler gel hayat yollar aşk git yollar yalnızlık yollar gözler yollar gözler kalp gel rüya yalnızlık kalp kalp aşk özlem aşk hayat rüya rüya kalp aşk git gözler yollar bekle hayat gözler git aşk yollar özlem gözler yollar özlem aşk yalnızlık git özlem gel gece yalnızlık özlem git yalnızlık kalp gel git gözler hayat özlem rüya gece yollar hayat özlem gel yollar gözler kalp gözler yollar git rüya gözler kalp aşk bekle aşk özlem bekle özlem aşk hayat özlem aşk gel git gel aşk kalp rüya hayat kalp kalp aşk özlem hayat gel gözler hayat yollar gözler aşk kalp git aşk gözler yalnızlık özlem gel hayat aşk özlem kalp git bekle yalnızlık hayat git gel yollar gözler gözler aşk yalnızlık gözler rüya gözler rüya gel hayat git kalp gece bekle özlem rüya özlem yalnızlık aşk rüya gece rüya yalnızlık yollar hayat bekle git bekle kalp yalnızlık git git aşk git özlem git gece bekle rüya yalnızlık yalnızlık git yalnızlık gel gece rüya bekle bekle yollar kalp rüya kalp aşk gözler hayat aşk yalnızlık gel gözler bekle gözler kalp kalp hayat özlem git kalp özlem gel rüya bekle bekle rüya git aşk yollar aşk kalp gözler yollar kalp kalp gece hayat yalnızlık gece yalnızlık yalnızlık yalnızlık hayat yalnızlık özlem hayat yalnızlık yollar yollar gözler yalnızlık git git yollar gözler git yalnızlık yalnızlık rüya özlem özlem git gözler özlem gözler özlem gece yalnızlık gözler yollar gel rüya rüya git bekle yalnızlık git aşk gel gece gel yalnızlık yalnızlık kalp aşk aşk yollar kalp özlem yollar yollar rüya yalnızlık yollar özlem rüya kalp gece gece git hayat bekle özlem kalp,0.9991167783737183
lemmatized_cbow_win2_dim300,gece kalp yollar rüya bekle kalp gözler kalp bekle gözler gece yollar özlem özlem gel gel gel gözler kalp yollar yollar gece yollar yollar yollar yalnızlık git bekle gözler bekle hayat bekle gel rüya yollar gece gel aşk kalp rüya bekle kalp gözler gel hayat aşk git kalp hayat aşk aşk rüya rüya hayat gözler bekle rüya kalp gel hayat yollar gel gece aşk gel gece özlem gel kalp hayat rüya yalnızlık kalp gece rüya aşk özlem gece özlem yalnızlık gözler gece gel bekle gece hayat gel bekle kalp aşk gece hayat yalnızlık gel yollar aşk gözler kalp gel git bekle aşk rüya özlem rüya yalnızlık hayat hayat bekle özlem yalnızlık bekle yollar hayat git özlem gel gel gece yalnızlık git hayat aşk kalp git gece gözler aşk bekle kalp git yollar özlem yollar özlem kalp aşk özlem git gözler gözler gece kalp rüya bekle git gözler rüya aşk rüya hayat aşk rüya rüya kalp gece gece kalp yollar bekle gözler hayat gece yollar bekle gözler yalnızlık gel gece rüya aşk gel aşk hayat gözler yalnızlık aşk rüya bekle bekle özlem gözler bekle gözler kalp yollar yalnızlık bekle git gece yalnızlık gözler özlem git kalp gözler hayat gece yalnızlık gel yollar gel hayat gece gece gözler rüya yalnızlık hayat özlem bekle yollar bekle yollar gözler bekle yalnızlık kalp yalnızlık gel hayat bekle yollar bekle hayat yalnızlık aşk git bekle hayat aşk gece kalp gözler gece aşk özlem gel gel gözler özlem yollar gece gece gel gel rüya hayat gel aşk yalnızlık yollar özlem kalp kalp aşk aşk git git bekle kalp yalnızlık yollar yollar git git bekle aşk rüya git özlem aşk bekle aşk yalnızlık rüya gözler gözler gel gece özlem yalnızlık gel gel hayat yalnızlık özlem yalnızlık bekle yollar kalp yalnızlık rüya git özlem hayat bekle aşk bekle aşk aşk yalnızlık git gel gözler gözler aşk git aşk yollar yollar özlem bekle yalnızlık bekle yollar yollar gözler özlem rüya gece rüya git bekle git bekle gece aşk hayat rüya gece kalp özlem rüya gel hayat gece özlem aşk gel hayat gel git gece özlem git gel kalp özlem kalp gözler hayat gözler gel gel gece özlem gece yollar gözler git git rüya rüya,0.9991167783737183
lemmatized_cbow_win4_dim100,özlem gece git gözler yalnızlık rüya yollar bekle kalp gözler gece git yollar rüya özlem özlem gel özlem gözler hayat özlem hayat yollar gece gel yalnızlık kalp bekle aşk gel gece gece bekle gece gel bekle gel rüya özlem aşk gel yollar gel bekle aşk git kalp aşk aşk kalp gece yalnızlık özlem kalp kalp aşk kalp git git gece yollar aşk hayat bekle özlem yollar yalnızlık kalp yollar gözler özlem özlem yollar yollar aşk yollar kalp rüya aşk özlem git yollar gel hayat hayat yollar rüya özlem kalp kalp aşk yollar gel bekle gel bekle özlem bekle rüya gel gel yalnızlık git gözler git bekle yollar hayat yalnızlık gece hayat kalp aşk git aşk özlem hayat kalp yollar aşk yalnızlık yalnızlık hayat gece özlem gözler rüya bekle yalnızlık gel yollar kalp gel özlem özlem kalp yalnızlık özlem yalnızlık yollar aşk gözler rüya kalp özlem yollar git yollar git hayat yollar kalp gece kalp git bekle rüya gel aşk yollar gece yalnızlık yalnızlık gece rüya bekle gece gözler bekle gece yalnızlık bekle gel gel yollar git özlem hayat gece yalnızlık aşk aşk git aşk hayat kalp yollar git gel gece gözler yalnızlık gece yollar bekle git özlem gel bekle kalp aşk gözler hayat yollar rüya özlem yalnızlık hayat gözler hayat hayat git rüya rüya git rüya aşk özlem rüya rüya rüya rüya kalp hayat hayat gözler yalnızlık rüya gözler gece bekle gözler yollar hayat aşk rüya gel gözler yalnızlık yalnızlık aşk yalnızlık rüya git bekle hayat gece aşk bekle rüya yalnızlık gel gel gece hayat git yollar gece gözler yalnızlık gel hayat kalp yalnızlık aşk bekle gel bekle aşk yalnızlık yalnızlık hayat hayat bekle gözler gece hayat aşk özlem gözler gece rüya git gece gece gece rüya yalnızlık yollar yollar gel yollar yalnızlık gözler gece kalp özlem kalp hayat bekle özlem hayat yollar gece yollar gel gece gözler rüya kalp yollar özlem kalp gel özlem özlem,0.9977309107780457
lemmatized_cbow_win4_dim100,gece git özlem gözler gözler yollar hayat yalnızlık aşk bekle gel gel bekle bekle gel aşk gece yollar rüya hayat git gel yollar özlem gözler hayat gece kalp bekle gece yollar hayat gözler rüya gözler kalp kalp gözler özlem gece yollar aşk gel aşk özlem bekle yollar kalp hayat özlem kalp gözler kalp gece yalnızlık git kalp gel hayat gece gel bekle git gece kalp bekle bekle yalnızlık git yollar gel hayat aşk yalnızlık hayat git git rüya yalnızlık rüya özlem özlem gözler kalp yollar yollar gel rüya kalp kalp hayat hayat bekle aşk gel aşk gece kalp aşk yollar git aşk gözler gel yalnızlık git hayat yollar hayat git özlem gel aşk git yalnızlık yalnızlık yalnızlık gel hayat gece gözler aşk kalp aşk bekle yollar yollar gel gece kalp gece özlem aşk kalp gel yollar hayat gözler özlem rüya git aşk aşk hayat yalnızlık git yalnızlık gece gece hayat bekle yollar özlem gel gece aşk aşk yalnızlık gel yalnızlık rüya gece gece bekle gözler yollar hayat rüya yalnızlık gece kalp gel gel kalp hayat gözler gözler bekle gel aşk rüya kalp kalp gece yalnızlık yalnızlık rüya kalp gece kalp hayat kalp git gel özlem aşk hayat gözler bekle gel kalp yalnızlık gece gözler gece gel git gece hayat hayat bekle aşk rüya kalp özlem bekle rüya aşk yalnızlık hayat gel yalnızlık kalp gece yalnızlık hayat kalp gece gel bekle yollar rüya kalp bekle gel bekle bekle hayat git bekle gözler gözler bekle gel özlem yalnızlık git gel gece özlem özlem gel gece gözler yollar gece özlem hayat rüya rüya gece gözler git bekle yollar gel özlem kalp bekle git rüya gözler bekle rüya rüya gece git rüya gel gel gel hayat bekle kalp özlem gel hayat özlem gözler yalnızlık bekle yollar hayat kalp yalnızlık gözler aşk git gece git yalnızlık gözler gel git gözler gözler bekle kalp yollar hayat aşk bekle yollar rüya bekle yollar yalnızlık aşk gözler gece yalnızlık özlem kalp özlem kalp bekle kalp yollar yollar aşk özlem kalp rüya hayat özlem hayat yalnızlık git rüya rüya bekle gözler gece rüya hayat yalnızlık rüya gözler git özlem gece yalnızlık gece git git yollar git gel aşk yalnızlık gece hayat gece özlem bekle kalp kalp git aşk özlem yalnızlık kalp gözler gel özlem yalnızlık hayat gözler git rüya kalp aşk hayat özlem rüya gözler git gel hayat aşk hayat git kalp yalnızlık,0.9977309107780457
lemmatized_cbow_win4_dim100,bekle özlem hayat kalp kalp aşk gel gel yollar yollar gözler bekle özlem bekle gece git git yalnızlık gel gel kalp gece kalp özlem hayat gözler özlem bekle aşk bekle yalnızlık bekle gece yalnızlık gel gel aşk rüya yalnızlık rüya yalnızlık bekle yollar hayat hayat yollar yollar özlem rüya özlem kalp bekle kalp git yollar gece kalp rüya bekle rüya git gözler bekle aşk yalnızlık özlem gözler gözler bekle yalnızlık gel gözler gözler gözler özlem kalp git gözler gözler kalp rüya rüya yollar kalp rüya bekle gel hayat yalnızlık hayat bekle kalp yollar bekle gel gözler hayat aşk bekle yollar rüya rüya kalp git gel gözler yollar kalp gel aşk gece hayat gece rüya gel hayat gözler bekle git rüya rüya kalp özlem gözler bekle bekle git gözler gel gözler gözler özlem rüya bekle gel yalnızlık kalp gece gözler hayat aşk hayat yalnızlık rüya gel bekle özlem gözler bekle gel gece rüya hayat git gözler git hayat hayat yalnızlık hayat hayat hayat gece git gece hayat hayat özlem aşk yalnızlık gel hayat aşk hayat gözler yollar bekle gözler yalnızlık rüya bekle rüya bekle gece aşk gece git git hayat git hayat gece aşk yollar git özlem bekle bekle git yollar bekle yollar rüya aşk bekle hayat aşk gözler git özlem gel özlem aşk gel özlem özlem bekle gözler rüya rüya aşk yalnızlık yalnızlık gözler özlem bekle aşk hayat özlem bekle gözler gece bekle hayat gözler bekle gece kalp aşk özlem kalp yalnızlık özlem yollar yollar gel hayat özlem aşk rüya gözler özlem kalp gel hayat gece rüya aşk bekle gel kalp kalp kalp git yollar gözler kalp gel yollar özlem özlem kalp rüya kalp git özlem yalnızlık yollar hayat yollar kalp hayat özlem özlem yollar git kalp yollar yalnızlık git hayat gel özlem kalp rüya aşk özlem rüya yollar bekle yollar kalp hayat yollar rüya git hayat özlem kalp bekle yollar rüya bekle hayat gözler yalnızlık rüya bekle hayat bekle aşk özlem gözler rüya gözler bekle git rüya rüya yollar hayat özlem hayat rüya bekle bekle özlem gel gece yollar aşk gece git hayat kalp rüya gel gel hayat özlem gözler gözler yalnızlık gel gel aşk aşk yollar özlem kalp git gel rüya yalnızlık özlem rüya gece hayat gel özlem yollar kalp yollar gel bekle git bekle git gel yollar kalp gel aşk yollar yalnızlık bekle gece bekle gözler bekle gece yalnızlık gece yollar gözler özlem gel kalp aşk git özlem rüya gece gece yollar rüya özlem hayat gözler kalp aşk gel bekle hayat hayat yollar gözler bekle aşk gözler kalp özlem yalnızlık gözler kalp gözler gözler bekle özlem yalnızlık kalp rüya bekle bekle aşk bekle gece git kalp kalp git yalnızlık kalp kalp kalp rüya gel gözler git hayat özlem bekle bekle gece hayat,0.9977309107780457
lemmatized_cbow_win4_dim100,gözler özlem kalp hayat rüya rüya bekle özlem gel gece gece özlem aşk gece gözler gel git özlem aşk rüya yalnızlık git yalnızlık aşk rüya gece kalp rüya git özlem aşk gece özlem yollar rüya yollar gözler özlem gel yalnızlık git yollar yollar gözler gece gel aşk gözler gece yalnızlık gece gözler yollar yalnızlık gözler bekle yalnızlık özlem gece hayat gece yalnızlık kalp hayat kalp yalnızlık gece gözler git kalp hayat rüya gece kalp git aşk gece git git gece rüya aşk yalnızlık kalp gel rüya gözler gözler gece kalp gece özlem gece gece özlem gece gece rüya özlem rüya özlem gece hayat kalp gel aşk bekle gel aşk hayat gece rüya gel gel kalp özlem git rüya aşk bekle yollar aşk yollar gece gece hayat kalp bekle yollar yalnızlık gel gözler yollar gözler bekle yollar özlem git gel aşk gece yollar gel bekle özlem aşk hayat hayat bekle gel gece bekle gel gözler kalp bekle bekle rüya git aşk gözler kalp yollar gözler yollar rüya gece gece kalp git rüya hayat rüya gözler gece yalnızlık rüya yalnızlık özlem rüya git özlem gece gel rüya git kalp git kalp aşk gel aşk gece aşk gel yollar aşk yalnızlık rüya gece gözler kalp özlem aşk gel gel yalnızlık bekle yalnızlık aşk kalp git rüya özlem gece hayat gözler bekle yalnızlık rüya git kalp gel hayat bekle gözler hayat git yollar gece aşk özlem yalnızlık gözler aşk gözler gel hayat hayat aşk gözler bekle aşk yalnızlık kalp hayat git özlem yalnızlık özlem git gözler özlem hayat yollar hayat gözler gece yollar hayat aşk yalnızlık git hayat hayat özlem gece gece git kalp kalp yollar git yollar kalp hayat bekle özlem yalnızlık aşk hayat git hayat yollar git yalnızlık yalnızlık yollar yollar gözler gece gözler gözler rüya hayat gel gel bekle yalnızlık yollar bekle yollar yalnızlık gözler bekle yollar rüya hayat hayat yalnızlık gözler hayat git hayat yollar özlem kalp yollar özlem gözler yollar yollar gözler yalnızlık yollar bekle yollar özlem yollar yalnızlık gel yollar gözler gözler rüya gözler rüya yalnızlık aşk gece yalnızlık bekle yollar gözler bekle kalp hayat yalnızlık,0.9977309107780457
lemmatized_cbow_win4_dim100,gözler gözler hayat bekle gel gözler hayat git özlem gece özlem gözler hayat gel yollar özlem özlem kalp yalnızlık kalp özlem gece gözler aşk yalnızlık gece özlem gözler gece yalnızlık yalnızlık yollar bekle özlem gece hayat gece özlem gece gözler git rüya hayat kalp bekle bekle rüya bekle gözler gel yalnızlık yollar kalp hayat aşk bekle bekle aşk rüya gel yalnızlık rüya özlem bekle kalp gece git rüya özlem rüya gözler bekle aşk bekle kalp gel özlem hayat hayat aşk yalnızlık gel yalnızlık kalp yollar yollar rüya özlem özlem özlem gözler gece rüya aşk yollar rüya yollar gece hayat kalp git gece kalp hayat git kalp yalnızlık aşk yalnızlık gece gel aşk gözler gece rüya rüya hayat gel rüya kalp gel gece yollar gece özlem özlem rüya kalp rüya kalp rüya git yalnızlık özlem gece kalp hayat kalp aşk gözler gözler gözler aşk gece yalnızlık özlem kalp aşk aşk yollar kalp yalnızlık hayat aşk hayat rüya özlem kalp gece yalnızlık gece yalnızlık hayat kalp kalp yalnızlık gece rüya rüya yollar git kalp gözler bekle yalnızlık hayat aşk özlem özlem gözler rüya aşk özlem bekle gece yollar gözler kalp yalnızlık gece gel kalp kalp hayat yalnızlık gece git kalp yalnızlık özlem kalp hayat özlem kalp gece yalnızlık rüya rüya kalp git yollar yollar git özlem bekle rüya hayat yalnızlık gece bekle aşk yalnızlık gözler gel gece rüya aşk özlem hayat hayat yollar gözler git kalp gözler yollar aşk kalp hayat gözler yollar gözler rüya gözler gece git özlem git yalnızlık kalp özlem rüya git gel gece bekle rüya bekle yollar rüya git rüya hayat gece özlem kalp hayat gözler yalnızlık rüya hayat kalp rüya gel hayat aşk gözler hayat aşk git aşk hayat rüya yollar git hayat gel gece yalnızlık bekle,0.9977309107780457
lemmatized_cbow_win4_dim300,yollar yollar gözler kalp yollar kalp gece gel gel gece gece kalp yalnızlık git yalnızlık gel gel hayat git bekle yollar gözler gel rüya hayat rüya aşk gözler yalnızlık git gece gözler rüya git özlem bekle hayat git yollar özlem rüya kalp hayat hayat bekle kalp özlem gece aşk git yollar gece git gece gözler yalnızlık aşk git gece gözler özlem kalp yollar aşk gözler yalnızlık rüya özlem hayat aşk gel gel gece bekle kalp bekle hayat hayat aşk yalnızlık gel yollar bekle bekle gece yollar kalp özlem git git özlem bekle aşk gözler yollar git kalp gel özlem gel rüya git gel git yollar yalnızlık bekle hayat bekle git yollar yollar bekle git hayat yalnızlık yalnızlık hayat hayat yollar gözler yalnızlık kalp özlem gece rüya hayat bekle gözler git aşk yollar kalp yalnızlık bekle rüya yalnızlık özlem gece kalp kalp hayat gel aşk gel hayat gece yalnızlık kalp gel gece hayat yollar yalnızlık gece özlem aşk gel bekle gözler hayat gözler aşk git kalp yalnızlık git gece kalp yalnızlık hayat gel gel yalnızlık aşk rüya bekle kalp rüya hayat gece git gel kalp gece git gözler aşk bekle özlem kalp gözler hayat gece rüya gece gece gece bekle aşk özlem bekle gözler yollar yalnızlık gel özlem aşk yalnızlık yalnızlık rüya hayat git özlem aşk rüya gece hayat özlem rüya gözler bekle gel aşk git yalnızlık aşk git git hayat git aşk rüya bekle gece yalnızlık gel bekle yalnızlık aşk rüya gel kalp gözler rüya git yollar git özlem kalp gel yalnızlık yalnızlık gece yalnızlık yalnızlık bekle gözler git özlem yalnızlık yalnızlık rüya git git yalnızlık gece bekle rüya rüya yollar hayat özlem gel hayat git,0.9989703893661499
